82454083.05259363,31990.69775674217,1577.364575250214,230.44054090167452,7136.648001913107,6.495009721185339,341.7999707155418,0.3957508670391389,0.34802098906039264,1.2108813598188648,0.12471287246270743,0.13443136198241426,0.09944135282123268,0.05161585261990529,0.05458793923974428,0.037372180911674116,0.033200997831796523,0.02945345933671958,0.02872161973750733,0.019449213473346515,0.020020272504435038,0.015444382919186081,0.014650830383299153
667522.0325416488,14599.401546596371,257.1881440612655,279.42893542346656,7.931460845211274,8.071955591648738,0.5373626298861612,0.7120764602091062,4.232786229643289,0.1450835249970502,0.007193671320084131,-0.012785067146340496,-0.0862221339754771,-0.10900360004111237,-0.10551100529372504,-0.10288542854639583,-0.11037566869899747,-0.13033311084189347,-0.13926742436598694,-0.15377271248315694,-0.1418923799296978,-0.14922385873292926,-0.13801483466126283
42386.13154099394,66737.68270892068,206.67126474587673,21.91890395992598,19.410944877678805,9.16916536234053,3.4370862318701865,0.7683419724397995,0.6870767244503974,0.0175310081254764,-0.17448948004625595,-0.2140162429824229,-0.07985232986983958,-0.2831110809483988,-0.25048762276450387,-0.2874222337673751,-0.28778912491816633,-0.3012801415145041,-0.2988573764509747,-0.2934626548487794,-0.3041927328030545,-0.3019209407657193,-0.3060892447080359
3607669.0774951973,10742.226911284317,457.9745498123876,139.6231180197389,9.795424349652134,4.05253060289347,2.9450074347509734,0.9795905103502747,0.9719875845407433,0.005565619016333563,-0.2311412155096727,-0.28562291591336514,-0.3386540163515223,-0.3558269146778183,-0.36339442556612733,-0.36459317002396774,-0.3713654219917239,-0.372549325510021,-0.3870464740338486,-0.3735416784894696,-0.38519213577304245,-0.3938526217042076,-0.394024441062574
142661.20474462968,113971.36069519477,1054.48843931057,60.41947658466003,12.042236282068274,3.802632073021964,1.1193523891306054,0.03691016819578469,-0.17092892793358974,-0.2896613368944316,-0.2700932464793947,-0.33408946021626534,-0.4030484045022829,-0.334259343643392,-0.40668605881581077,-0.42128533287094533,-0.4375905750371104,-0.4258818686928114,-0.4389371441195381,-0.4428045979137782,-0.4368400076541044,-0.440478412375914,-0.42663555057641156
1011246.1989060293,12664.628796441704,1123.8198995320297,38.04262800734814,18.394826678341246,10.50145351476365,9.659483379335542,3.0224102741624463,1.218884873764076,0.9168219987447825,0.5158938144995103,0.27426229030685895,0.6259336003350471,-0.1353859503269411,-0.15619496827900534,0.46309217011346615,0.1885256127961047,-0.14009534387974593,-0.30653399858880354,-0.3587392311486407,-0.36489877034890916,-0.331808183438841,-0.35251320469193764
342057.07014235586,3145.8015133317317,1163.2860036529685,271.9318244382558,31.710697019214308,9.638941700006432,5.260676237759827,1.814596584647339,0.6576424841254092,0.3277825702616853,0.7376336248200829,7.690828401931798,0.34642174916734864,-0.043097949084282196,-0.14832056865858484,-0.16648632228729326,-0.17168843305053233,-0.18022239464709391,-0.27290763509042004,-0.17864843758914412,-0.2766758941558833,-0.2951339453140104,-0.2922282962194395
3379582.2463367754,211061.41576647872,897.503192213222,126.18243902827706,334.000561445452,99.20140654467963,16.197982901910432,2.1027361768377526,0.6575507844169829,9.736478727081888,0.5413784143476917,0.07546556976525975,0.5874442527571384,-0.07941219429948577,-0.08496879627447866,-0.07813738094609829,-0.1544457435774559,-0.09888170230782303,-0.1698232227346983,-0.21840184919973074,-0.22334434963211863,-0.2656155927940448,-0.24756642014424565
483608.654147816,18223.1392904209,1029.1864632365173,25210.6465470539,31.027797450152633,3.830385371726911,5.830635420691837,14.512923758019644,0.9067828186325998,0.7610060663599048,0.18692765382579565,0.2955182643022642,0.05317966165002684,-0.007713707247883985,-0.12152559777045192,-0.06922573984033671,-0.11215489318654544,-0.19450664526700862,-0.17790666768760383,-0.1912312700712466,-0.23141721656849157,-0.24025661741937385,-0.22445353437108173
760948.0253037848,3709.213762113338,15168.42180453357,1128.2818438660574,750.3214983711155,27.357869825624718,5.356895498352279,2.740423398969888,2.8642367753927904,0.8024537211936963,1.347046439133661,0.28444812995893587,0.04469723358224798,0.09473036087231332,0.3515621229751322,-0.14959005807792217,-0.15858214192012096,-0.17613396822067137,-0.16977830033607652,-0.1235038116225262,-0.2084696743217845,-0.2260363924489506,-0.233018749025379
